Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount
1.65871E+12,2022-07-25 00:00:00+00:00,BTCUSDT,22577.13,22666,22264.79,22320.27,9392.302,210791017.2,253312
1.65871E+12,2022-07-25 01:00:00+00:00,BTCUSDT,22322.47,22328.15,22117.48,22205.42,6701.76156,148999456.6,190800
1.65871E+12,2022-07-25 02:00:00+00:00,BTCUSDT,22205.55,22211.42,21863,21953.27,9808.82887,216129348.9,251072
1.65872E+12,2022-07-25 03:00:00+00:00,BTCUSDT,21951.46,21958.03,21753.57,21867.75,7216.14297,157784880.6,197444
1.65872E+12,2022-07-25 04:00:00+00:00,BTCUSDT,21867.75,21912.2,21737.82,21894.8,6648.73436,145114463.5,179423
1.65873E+12,2022-07-25 05:00:00+00:00,BTCUSDT,21892.53,21943.43,21808.01,21913.69,5519.21449,120771749.9,163980
1.65873E+12,2022-07-25 06:00:00+00:00,BTCUSDT,21915.22,21948,21820.15,21910.67,5947.116,130210373.6,171104
1.65873E+12,2022-07-25 07:00:00+00:00,BTCUSDT,21910.67,22002.62,21880.4,21962.33,4473.72966,98188216.11,166367
1.65874E+12,2022-07-25 08:00:00+00:00,BTCUSDT,21962.33,22107.63,21868.36,22049,6888.49911,151476361.5,207651
1.65874E+12,2022-07-25 09:00:00+00:00,BTCUSDT,22050.75,22110.98,21983.44,21999.44,5478.93106,120778321.5,165822
1.65874E+12,2022-07-25 10:00:00+00:00,BTCUSDT,21999.44,22081.6,21960.72,22051.51,4694.4869,103390229.7,156636
1.65875E+12,2022-07-25 11:00:00+00:00,BTCUSDT,22051.51,22103.62,21913.46,21941.25,4986.26431,109736905,164897
1.65875E+12,2022-07-25 12:00:00+00:00,BTCUSDT,21942.18,21994.23,21814.4,21976.18,5846.7767,128092873.3,183324
1.65875E+12,2022-07-25 13:00:00+00:00,BTCUSDT,21973.74,22003.12,21767.3,21899.76,9910.66868,217078498.4,275494
1.65876E+12,2022-07-25 14:00:00+00:00,BTCUSDT,21899.68,21932.95,21683.4,21886.42,9837.79511,214605845.7,262433
1.65876E+12,2022-07-25 15:00:00+00:00,BTCUSDT,21885.75,21932.27,21748.05,21895.79,6563.86248,143387320.7,194810
1.65876E+12,2022-07-25 16:00:00+00:00,BTCUSDT,21893.94,21982.75,21837.77,21952.2,6109.28795,133954398.8,160835
1.65877E+12,2022-07-25 17:00:00+00:00,BTCUSDT,21951.48,22021.47,21838.9,21863.12,4732.95441,103844091.8,141198
1.65877E+12,2022-07-25 18:00:00+00:00,BTCUSDT,21863.12,21942.62,21777,21824.28,4663.10645,101947843.2,133732
1.65878E+12,2022-07-25 19:00:00+00:00,BTCUSDT,21824.28,21905.56,21552.53,21890.17,11695.11869,253839147,256736
1.65878E+12,2022-07-25 20:00:00+00:00,BTCUSDT,21892.66,22259.98,21886.27,22167.91,13609.9107,301194034.4,277481
1.65878E+12,2022-07-25 21:00:00+00:00,BTCUSDT,22167.91,22188.44,21962.86,22025.2,4699.29664,103818698.4,128959
1.65879E+12,2022-07-25 22:00:00+00:00,BTCUSDT,22022.79,22028.14,21509.79,21658.38,13814.15326,299965316.3,286598
1.65879E+12,2022-07-25 23:00:00+00:00,BTCUSDT,21661.66,21759.98,21250,21310.9,11105.82407,238903556.1,237130
1.65879E+12,2022-07-26 00:00:00+00:00,BTCUSDT,21310.9,21347.82,20971.4,20996.9,16688.36372,352527985.4,329282
1.6588E+12,2022-07-26 01:00:00+00:00,BTCUSDT,20994.94,21122,20970.05,21076.7,7641.95576,161017461.1,190143
1.6588E+12,2022-07-26 02:00:00+00:00,BTCUSDT,21076.7,21126.73,21025.28,21071.81,4891.73237,103127746.4,137936
1.6588E+12,2022-07-26 03:00:00+00:00,BTCUSDT,21068.65,21234.56,20856.48,21141.53,11318.42022,238752180.7,226269
1.65881E+12,2022-07-26 04:00:00+00:00,BTCUSDT,21141.53,21272.21,21097.87,21126.91,5964.94785,126185753.9,150463
1.65881E+12,2022-07-26 05:00:00+00:00,BTCUSDT,21128.52,21179.33,21062.96,21145.03,4781.80892,100986360,137142
1.65882E+12,2022-07-26 06:00:00+00:00,BTCUSDT,21146.64,21167.05,21063.24,21079.27,5543.32043,117042399.1,148565
1.65882E+12,2022-07-26 07:00:00+00:00,BTCUSDT,21076.98,21145,21017.21,21066.86,5707.27423,120357544.1,170071
1.65882E+12,2022-07-26 08:00:00+00:00,BTCUSDT,21066.86,21113,20986.35,21065.3,5846.82359,123147055.1,161845
1.65883E+12,2022-07-26 09:00:00+00:00,BTCUSDT,21067.26,21161.37,21060.41,21120.36,4522.90944,95479925.9,152161
1.65883E+12,2022-07-26 10:00:00+00:00,BTCUSDT,21119.09,21151.58,21046.1,21075.84,4112.27871,86710586.6,139714
1.65883E+12,2022-07-26 11:00:00+00:00,BTCUSDT,21077.53,21155.15,20932.7,21090.22,5860.84055,123557110.2,174211
1.65884E+12,2022-07-26 12:00:00+00:00,BTCUSDT,21090.22,21196.58,20963.88,21033.31,8880.55389,187225573.4,224331
1.65884E+12,2022-07-26 13:00:00+00:00,BTCUSDT,21033.31,21053.98,20774.74,20947.22,11498.36053,240719234.5,280555
1.65884E+12,2022-07-26 14:00:00+00:00,BTCUSDT,20947.22,21038.52,20833.17,20949.43,8470.46131,177232629.1,219695
1.65885E+12,2022-07-26 15:00:00+00:00,BTCUSDT,20947.42,20964.92,20706.5,20746.81,9220.50366,191917313.3,232094
1.65885E+12,2022-07-26 16:00:00+00:00,BTCUSDT,20746.81,20951.38,20734.79,20937.41,6801.87187,141764305.4,172823
1.65885E+12,2022-07-26 17:00:00+00:00,BTCUSDT,20937.41,21083.49,20901.43,20919.36,8702.84286,182605928.1,208439
1.65886E+12,2022-07-26 18:00:00+00:00,BTCUSDT,20919.36,20999.3,20817,20905.71,6161.44876,128817259.7,176839
1.65886E+12,2022-07-26 19:00:00+00:00,BTCUSDT,20905.71,20944.36,20805,20915.57,6252.57802,130601986.2,185121
1.65887E+12,2022-07-26 20:00:00+00:00,BTCUSDT,20911.55,20993.9,20809.53,20983.99,7878.06757,164718167.9,195045
1.65887E+12,2022-07-26 21:00:00+00:00,BTCUSDT,20985.3,21119.99,20820.8,20942.82,6139.01901,128827717.9,155920
1.65887E+12,2022-07-26 22:00:00+00:00,BTCUSDT,20942.82,21165.51,20919.46,21110.33,7317.78448,154246035.9,188649
1.65888E+12,2022-07-26 23:00:00+00:00,BTCUSDT,21114.24,21300,21061.39,21254.67,7613.07551,161206589.6,188072
1.65888E+12,2022-07-27 00:00:00+00:00,BTCUSDT,21254.67,21284,21133.42,21208.13,6184.78886,131171103.8,174876
1.65888E+12,2022-07-27 01:00:00+00:00,BTCUSDT,21207.23,21235.21,21136.17,21157.37,5517.38198,116914920.6,129585
1.65889E+12,2022-07-27 02:00:00+00:00,BTCUSDT,21157.37,21204.11,21091.08,21186.7,5372.29459,113612259.1,138882
1.65889E+12,2022-07-27 03:00:00+00:00,BTCUSDT,21186.16,21201.4,21042.53,21076.86,4807.24293,101469425.1,137889
1.65889E+12,2022-07-27 04:00:00+00:00,BTCUSDT,21076.86,21137.77,21059,21108.72,4014.82603,84722600.37,114150
1.6589E+12,2022-07-27 05:00:00+00:00,BTCUSDT,21108.72,21280,21094.13,21247.25,5553.57604,117757906.2,154258
1.6589E+12,2022-07-27 06:00:00+00:00,BTCUSDT,21248.63,21267.95,21162.02,21256.38,5045.4683,107026462,152643
1.65891E+12,2022-07-27 07:00:00+00:00,BTCUSDT,21256.38,21451.33,21240,21347.36,8228.86115,175844541,205040
1.65891E+12,2022-07-27 08:00:00+00:00,BTCUSDT,21346.11,21439.29,21335.21,21355.33,5609.54225,119938404.4,170209
1.65891E+12,2022-07-27 09:00:00+00:00,BTCUSDT,21354.45,21365.74,21250.54,21292.31,5356.73909,114188643.5,166776
1.65892E+12,2022-07-27 10:00:00+00:00,BTCUSDT,21291.54,21336.2,21249.68,21287.5,4468.42009,95164800.22,162209
1.65892E+12,2022-07-27 11:00:00+00:00,BTCUSDT,21287.5,21366.4,21129.65,21200.23,5673.38979,120701945.3,178658
1.65892E+12,2022-07-27 12:00:00+00:00,BTCUSDT,21200.6,21421.71,21157.07,21371.93,7708.49381,164246519.7,235106
1.65893E+12,2022-07-27 13:00:00+00:00,BTCUSDT,21371.93,21484.28,21280.81,21463.9,8913.94641,190505466.6,246149
1.65893E+12,2022-07-27 14:00:00+00:00,BTCUSDT,21463.9,21493.69,21392.49,21459.9,7572.41644,162328532.8,210756
1.65893E+12,2022-07-27 15:00:00+00:00,BTCUSDT,21459.9,21547.53,21421.02,21530.86,7264.85048,156046225,224130
1.65894E+12,2022-07-27 16:00:00+00:00,BTCUSDT,21530.86,21713.69,21461.58,21533.89,12132.17506,262203813.9,325566
1.65894E+12,2022-07-27 17:00:00+00:00,BTCUSDT,21530.71,21740,21455.25,21620.55,10582.73766,228599899.9,272824
1.65894E+12,2022-07-27 18:00:00+00:00,BTCUSDT,21618.72,22700,21617.24,22554.45,36035.16959,800330248.4,701142
1.65895E+12,2022-07-27 19:00:00+00:00,BTCUSDT,22554.45,23112.63,22554.45,22773.62,23590.65654,537920533.3,484838
1.65895E+12,2022-07-27 20:00:00+00:00,BTCUSDT,22773.62,22913.83,22667.36,22776.58,9393.14547,213801334.2,242215
1.65896E+12,2022-07-27 21:00:00+00:00,BTCUSDT,22776.58,22792.14,22576,22677.84,4814.8353,109241568.4,172198
1.65896E+12,2022-07-27 22:00:00+00:00,BTCUSDT,22675.53,22960,22647.72,22873.39,10530.14452,240139606.9,278419
1.65896E+12,2022-07-27 23:00:00+00:00,BTCUSDT,22875.97,22997.17,22805.58,22952.45,6600.09558,151032895.9,197220
1.65897E+12,2022-07-28 00:00:00+00:00,BTCUSDT,22954.31,23062.9,22751.95,22785.32,8680.36864,198580583.1,263959
1.65897E+12,2022-07-28 01:00:00+00:00,BTCUSDT,22785.34,22801.81,22717.27,22775.69,4752.47938,108169681,176650
1.65897E+12,2022-07-28 02:00:00+00:00,BTCUSDT,22775.69,23460.58,22701.44,23282.54,13907.93643,321700577.8,314489
1.65898E+12,2022-07-28 03:00:00+00:00,BTCUSDT,23282.54,23322.49,23096.88,23133.45,7936.60924,184208330.4,236400
1.65898E+12,2022-07-28 04:00:00+00:00,BTCUSDT,23133.45,23196.09,23056.99,23066.63,5726.45987,132436412.2,178029
1.65898E+12,2022-07-28 05:00:00+00:00,BTCUSDT,23067.86,23257.11,23032,23242.79,6100.0422,141103785,184430
1.65899E+12,2022-07-28 06:00:00+00:00,BTCUSDT,23242.79,23273.81,23047.79,23124.86,6007.96594,139168455.8,177171
1.65899E+12,2022-07-28 07:00:00+00:00,BTCUSDT,23122.37,23125.77,22887,22925.1,7445.48706,171049545.1,233736
1.659E+12,2022-07-28 08:00:00+00:00,BTCUSDT,22925.1,23028.68,22871.06,22965.67,5635.01293,129252755.5,193952
1.659E+12,2022-07-28 09:00:00+00:00,BTCUSDT,22963.68,23008.58,22816.26,22978.45,6648.09149,152345079.7,222040
1.659E+12,2022-07-28 10:00:00+00:00,BTCUSDT,22978.45,23100,22911,22979.17,5715.11657,131451939.9,207505
1.65901E+12,2022-07-28 11:00:00+00:00,BTCUSDT,22981.61,23138.28,22956.32,23114.52,6942.50912,160025271.4,220199
1.65901E+12,2022-07-28 12:00:00+00:00,BTCUSDT,23116.19,23200,22582.13,23034.04,18926.69019,434137683,469938
1.65901E+12,2022-07-28 13:00:00+00:00,BTCUSDT,23034.04,23268.29,22766.08,22852.26,17953.04799,413566331.3,461581
1.65902E+12,2022-07-28 14:00:00+00:00,BTCUSDT,22854.38,23140.18,22736.79,23130.78,13265.73961,304167165.4,376837
1.65902E+12,2022-07-28 15:00:00+00:00,BTCUSDT,23130.78,23992,23109.59,23745.57,23857.12331,562052762.3,546277
1.65902E+12,2022-07-28 16:00:00+00:00,BTCUSDT,23747.85,23944.84,23662.52,23764.13,13529.34211,322070551.6,365724
1.65903E+12,2022-07-28 17:00:00+00:00,BTCUSDT,23762.71,24106.96,23747.55,23999.83,13261.0261,317433854,335221
1.65903E+12,2022-07-28 18:00:00+00:00,BTCUSDT,23999.83,24007.49,23711.73,23800.53,9939.40194,236846076.1,263208
1.65903E+12,2022-07-28 19:00:00+00:00,BTCUSDT,23801.67,23894.28,23675.34,23794.26,7727.54518,183899691.7,211134
1.65904E+12,2022-07-28 20:00:00+00:00,BTCUSDT,23792.1,24199.72,23784.26,24025.88,13563.19444,324973662.4,326484
1.65904E+12,2022-07-28 21:00:00+00:00,BTCUSDT,24025.88,24158.21,23836.09,23927.69,6483.2603,155595972,181620
1.65905E+12,2022-07-28 22:00:00+00:00,BTCUSDT,23927.69,23988.32,23803.87,23961.92,6267.34083,149898264.4,181738
1.65905E+12,2022-07-28 23:00:00+00:00,BTCUSDT,23961.92,23981.74,23711,23842.93,5757.28323,137254116.4,171712
1.65905E+12,2022-07-29 00:00:00+00:00,BTCUSDT,23845.25,23947.73,23701,23880.6,8369.44988,199432980.1,258157
1.65906E+12,2022-07-29 01:00:00+00:00,BTCUSDT,23882.01,23897.63,23744.35,23848.14,5923.69807,141052917,188743
1.65906E+12,2022-07-29 02:00:00+00:00,BTCUSDT,23848.14,23911.21,23730.76,23780.39,6301.65873,150101317.4,210071
1.65906E+12,2022-07-29 03:00:00+00:00,BTCUSDT,23780.39,23934.47,23755.78,23912.85,5084.94534,121263051.1,199399
1.65907E+12,2022-07-29 04:00:00+00:00,BTCUSDT,23912.7,24037.56,23882.95,24013.87,5859.46778,140392179.1,213799
1.65907E+12,2022-07-29 05:00:00+00:00,BTCUSDT,24013.87,24112,23864.18,23987.26,6995.74118,167757808.6,237479
1.65907E+12,2022-07-29 06:00:00+00:00,BTCUSDT,23987.47,24442.66,23900,23940.35,10168.82987,245306933.8,323926
1.65908E+12,2022-07-29 07:00:00+00:00,BTCUSDT,23940.35,23994.72,23820.27,23943.26,7493.81217,179214321,269518
1.65908E+12,2022-07-29 08:00:00+00:00,BTCUSDT,23941.63,23983.99,23778.42,23927.08,7807.60157,186662214.5,279532
1.65909E+12,2022-07-29 09:00:00+00:00,BTCUSDT,23927.08,24094.93,23860,24062.55,6872.39441,164785425.7,256200
1.65909E+12,2022-07-29 10:00:00+00:00,BTCUSDT,24064.41,24131.54,23979.32,24006.04,6626.63608,159301914.2,243939
1.65909E+12,2022-07-29 11:00:00+00:00,BTCUSDT,24007.1,24024.91,23530.96,23720.56,11790.92593,280318847.1,355550
1.6591E+12,2022-07-29 12:00:00+00:00,BTCUSDT,23718.71,23752.22,23434.38,23512.45,12128.77339,286123723.8,346212
1.6591E+12,2022-07-29 13:00:00+00:00,BTCUSDT,23510.89,23761.22,23414.03,23695.41,13779.31648,325139992.7,374224
1.6591E+12,2022-07-29 14:00:00+00:00,BTCUSDT,23695.41,24222,23661.51,24036.61,18398.06806,442414731,450837
1.65911E+12,2022-07-29 15:00:00+00:00,BTCUSDT,24034.81,24071.04,23870.59,24010.74,9973.6523,239183055.6,295980
1.65911E+12,2022-07-29 16:00:00+00:00,BTCUSDT,24012.76,24024.8,23606.18,23845.48,11932.68299,283453042.1,330528
1.65911E+12,2022-07-29 17:00:00+00:00,BTCUSDT,23845.48,23867.2,23625.69,23777.89,6958.12124,165370071.8,219574
1.65912E+12,2022-07-29 18:00:00+00:00,BTCUSDT,23775.26,24051.22,23736.27,23929.72,8740.03293,209056860.5,240007
1.65912E+12,2022-07-29 19:00:00+00:00,BTCUSDT,23929.72,23963.72,23750,23895.13,6515.40957,155568079.7,207552
1.65912E+12,2022-07-29 20:00:00+00:00,BTCUSDT,23895.14,23977.86,23798.03,23941.24,5728.61072,136895501.9,187358
1.65913E+12,2022-07-29 21:00:00+00:00,BTCUSDT,23941.24,23994.44,23702.52,23819.41,3741.62847,89271083.78,148841
1.65913E+12,2022-07-29 22:00:00+00:00,BTCUSDT,23819.41,23970.73,23745.61,23942.89,4256.80017,101557684.7,162858
1.65914E+12,2022-07-29 23:00:00+00:00,BTCUSDT,23942.89,24138.69,23700,23773.75,6850.2489,164156904.1,221117
1.65914E+12,2022-07-30 00:00:00+00:00,BTCUSDT,23777.28,23943.64,23747.02,23919.79,5483.30572,130725893.2,203000
1.65914E+12,2022-07-30 01:00:00+00:00,BTCUSDT,23919.79,23968.9,23674.14,23917.35,6939.42081,165448939.9,221912
1.65915E+12,2022-07-30 02:00:00+00:00,BTCUSDT,23917.35,23927.59,23744,23835.07,5116.74159,121917480.5,189497
1.65915E+12,2022-07-30 03:00:00+00:00,BTCUSDT,23835.07,23855.25,23742.81,23801.35,3826.43586,91065527.04,153060
1.65915E+12,2022-07-30 04:00:00+00:00,BTCUSDT,23802.8,23823.87,23650,23739.21,5195.0139,123341227.3,161975
1.65916E+12,2022-07-30 05:00:00+00:00,BTCUSDT,23740.91,23797.81,23711.1,23793.25,3249.84162,77240230.36,136719
1.65916E+12,2022-07-30 06:00:00+00:00,BTCUSDT,23793.25,23849.24,23753.24,23812.12,3895.71093,92703022.47,142811
1.65916E+12,2022-07-30 07:00:00+00:00,BTCUSDT,23812.12,23914,23807.86,23880.76,3885.09807,92725962.62,155456
1.65917E+12,2022-07-30 08:00:00+00:00,BTCUSDT,23878.58,23955,23828,23895.01,5437.10537,129879201,179707
1.65917E+12,2022-07-30 09:00:00+00:00,BTCUSDT,23895.01,23958.9,23835.51,23916.88,5040.53543,120473531.8,180788
1.65918E+12,2022-07-30 10:00:00+00:00,BTCUSDT,23915.1,23935,23732.56,23809.94,6985.32553,166357919.3,208821
1.65918E+12,2022-07-30 11:00:00+00:00,BTCUSDT,23809.94,24073.05,23807.84,23956.38,6286.31038,150459687,201980
1.65918E+12,2022-07-30 12:00:00+00:00,BTCUSDT,23956.38,24390,23916.97,24377.5,10709.60229,258878938,310846
1.65919E+12,2022-07-30 13:00:00+00:00,BTCUSDT,24377.5,24668,24330,24490.53,13601.01245,333224090.4,361163
1.65919E+12,2022-07-30 14:00:00+00:00,BTCUSDT,24491.73,24588.36,24335,24352.53,7452.69389,182458231.2,234482
1.65919E+12,2022-07-30 15:00:00+00:00,BTCUSDT,24349.83,24608.68,24347.3,24529.1,7155.61324,175340856,227501
1.6592E+12,2022-07-30 16:00:00+00:00,BTCUSDT,24526.57,24583.57,24450.2,24577.29,5652.75125,138558214.7,183207
1.6592E+12,2022-07-30 17:00:00+00:00,BTCUSDT,24574.07,24593.02,24450.16,24492.24,4947.18685,121292469,174054
1.6592E+12,2022-07-30 18:00:00+00:00,BTCUSDT,24494.36,24567.89,24466.12,24511.94,3586.39278,87935164.93,138585
1.65921E+12,2022-07-30 19:00:00+00:00,BTCUSDT,24513.6,24517.73,23862,23920.65,9914.6789,240013697.6,266453
1.65921E+12,2022-07-30 20:00:00+00:00,BTCUSDT,23923.74,24078.94,23808.76,23963.03,8368.64278,200266660.1,236616
1.65921E+12,2022-07-30 21:00:00+00:00,BTCUSDT,23963.03,24005,23836.46,23860.51,3719.15997,88937096.54,135696
1.65922E+12,2022-07-30 22:00:00+00:00,BTCUSDT,23860.51,23863.12,23502.25,23700.98,9444.71013,223276143.1,244551
1.65922E+12,2022-07-30 23:00:00+00:00,BTCUSDT,23699.58,23738.65,23545.98,23643.51,5166.84237,122080910.8,152648
1.65923E+12,2022-07-31 00:00:00+00:00,BTCUSDT,23644.64,23782,23520,23747.03,6065.24324,143605750.2,196905
1.65923E+12,2022-07-31 01:00:00+00:00,BTCUSDT,23745.67,23839.99,23680,23727.73,4637.94997,110089646.2,160044
1.65923E+12,2022-07-31 02:00:00+00:00,BTCUSDT,23725.36,23886.92,23720.49,23794.81,4083.09444,97165395.28,154144
1.65924E+12,2022-07-31 03:00:00+00:00,BTCUSDT,23794.81,23814,23682.26,23737.4,3661.13111,86950757.41,143647
1.65924E+12,2022-07-31 04:00:00+00:00,BTCUSDT,23739.41,23832.34,23735.9,23802.86,3272.68391,77840411.47,142737
1.65924E+12,2022-07-31 05:00:00+00:00,BTCUSDT,23801.3,23842.2,23701.23,23710.66,3517.80186,83602756.84,149510
1.65925E+12,2022-07-31 06:00:00+00:00,BTCUSDT,23710.67,23801.21,23706.07,23775.82,3391.36083,80544610.56,135694
1.65925E+12,2022-07-31 07:00:00+00:00,BTCUSDT,23777.3,23815,23670,23713.1,4605.82599,109369728.2,163663
1.65925E+12,2022-07-31 08:00:00+00:00,BTCUSDT,23713.1,23747,23574.96,23596.18,4803.60455,113651401.8,193963
1.65926E+12,2022-07-31 09:00:00+00:00,BTCUSDT,23595.17,23755.28,23558.21,23752.27,4350.28042,103007410.5,182529
1.65926E+12,2022-07-31 10:00:00+00:00,BTCUSDT,23752.26,23850,23705.52,23825.63,4574.80597,108752978.2,184488
1.65927E+12,2022-07-31 11:00:00+00:00,BTCUSDT,23825.62,23860,23745.69,23801.07,5080.87403,120910716.8,181804
1.65927E+12,2022-07-31 12:00:00+00:00,BTCUSDT,23802.56,23861.83,23741.05,23810.34,4429.86177,105390917,194971
1.65927E+12,2022-07-31 13:00:00+00:00,BTCUSDT,23810.34,23826.6,23666.83,23711.24,4545.30809,107888542,186819
1.65928E+12,2022-07-31 14:00:00+00:00,BTCUSDT,23712.12,23833.45,23605.21,23720.86,5894.23142,139853004.4,207755
1.65928E+12,2022-07-31 15:00:00+00:00,BTCUSDT,23721.79,23789.79,23648.05,23774.97,4365.21241,103629986.8,172319
1.65928E+12,2022-07-31 16:00:00+00:00,BTCUSDT,23774.97,23820.67,23707.11,23768.3,5029.81772,119586908.2,179578
1.65929E+12,2022-07-31 17:00:00+00:00,BTCUSDT,23768.3,23787.32,23700,23736.21,3731.52084,88579999.39,150694
1.65929E+12,2022-07-31 18:00:00+00:00,BTCUSDT,23738,24194.82,23400,23746.77,18369.43138,436388627.1,451367
1.65929E+12,2022-07-31 19:00:00+00:00,BTCUSDT,23748.65,23982.89,23700.37,23845.88,6209.96199,148232778.9,195878
1.6593E+12,2022-07-31 20:00:00+00:00,BTCUSDT,23843.69,23892.43,23772.75,23797.15,3908.90949,93132363.8,134305
1.6593E+12,2022-07-31 21:00:00+00:00,BTCUSDT,23797.22,23827.25,23531.61,23589.58,3905.49024,92553382.41,139428
1.6593E+12,2022-07-31 22:00:00+00:00,BTCUSDT,23591.06,23593.45,23227.31,23377.48,9707.91071,226884880,281736
1.65931E+12,2022-07-31 23:00:00+00:00,BTCUSDT,23379.82,23469,23266.6,23293.32,5601.01245,130773377,179743
1.65931E+12,2022-08-01 00:00:00+00:00,BTCUSDT,23296.36,23394.97,23257.37,23374.96,5110.59195,119208972.8,184426
1.65932E+12,2022-08-01 01:00:00+00:00,BTCUSDT,23376.65,23443.38,23323.52,23418.8,3835.70981,89739133.96,156253
1.65932E+12,2022-08-01 02:00:00+00:00,BTCUSDT,23418.8,23466.55,23371.23,23420.08,3510.57616,82221614.55,143965
1.65932E+12,2022-08-01 03:00:00+00:00,BTCUSDT,23420.08,23436.83,23313.38,23375.62,3051.2377,71281115.68,135771
1.65933E+12,2022-08-01 04:00:00+00:00,BTCUSDT,23376.59,23417.76,23344.65,23392.4,3465.72905,81047517.91,131321
1.65933E+12,2022-08-01 05:00:00+00:00,BTCUSDT,23390.9,23425,23273.06,23327.47,3863.3391,90196007.19,150555
1.65933E+12,2022-08-01 06:00:00+00:00,BTCUSDT,23329.99,23346.42,23150,23223.77,5533.32447,128554065.4,193151
1.65934E+12,2022-08-01 07:00:00+00:00,BTCUSDT,23223.77,23347.96,23112,23322.05,6019.41952,139790341.2,203823
1.65934E+12,2022-08-01 08:00:00+00:00,BTCUSDT,23323.26,23379,23271.22,23287.76,4974.95267,116040276,181629
1.65934E+12,2022-08-01 09:00:00+00:00,BTCUSDT,23287.76,23377.64,23260.5,23311.76,4170.2279,97285562.06,166563
1.65935E+12,2022-08-01 10:00:00+00:00,BTCUSDT,23311.76,23319.84,22974.68,23037.35,8472.47166,196006731.9,259473
1.65935E+12,2022-08-01 11:00:00+00:00,BTCUSDT,23037.35,23294.4,22939.57,23227.79,7965.41797,184162782.6,268697
1.65936E+12,2022-08-01 12:00:00+00:00,BTCUSDT,23227.79,23318.15,23120,23140.09,6089.25018,141245902.2,224506
1.65936E+12,2022-08-01 13:00:00+00:00,BTCUSDT,23140.09,23325.22,22961.6,23244.83,10724.83434,247875065.5,339290
1.65936E+12,2022-08-01 14:00:00+00:00,BTCUSDT,23242.59,23509.68,23209.6,23437.41,12553.21721,293624363.9,376324
1.65937E+12,2022-08-01 15:00:00+00:00,BTCUSDT,23437.41,23467.58,23280.23,23326.73,6303.50388,147203726.3,217869
1.65937E+12,2022-08-01 16:00:00+00:00,BTCUSDT,23325.19,23355,23137.34,23198.94,7588.78912,176280755.5,231671
1.65937E+12,2022-08-01 17:00:00+00:00,BTCUSDT,23198.94,23211.95,22876.74,22963.69,9230.2931,212386484.9,251746
1.65938E+12,2022-08-01 18:00:00+00:00,BTCUSDT,22963.75,22996.82,22850,22953.36,6159.31354,141193429.6,178037
1.65938E+12,2022-08-01 19:00:00+00:00,BTCUSDT,22953.39,23040.94,22872.27,22953.59,5353.52798,122904815.5,159968
1.65938E+12,2022-08-01 20:00:00+00:00,BTCUSDT,22955.37,23131.61,22915.84,23118.88,4668.42952,107373761.6,139078
1.65939E+12,2022-08-01 21:00:00+00:00,BTCUSDT,23115.91,23132.37,22981.8,23019.09,2774.4024,63953856.03,103912
1.65939E+12,2022-08-01 22:00:00+00:00,BTCUSDT,23019.09,23195,22908.45,23164.79,5491.07472,126561893.5,171242
1.65939E+12,2022-08-01 23:00:00+00:00,BTCUSDT,23166.1,23417.11,23164.59,23268.01,7300.52824,170233713.8,205943
1.6594E+12,2022-08-02 00:00:00+00:00,BTCUSDT,23266.9,23447.62,23160.02,23187.65,6217.40017,144743094,209914
1.6594E+12,2022-08-02 01:00:00+00:00,BTCUSDT,23187.65,23245,22944,22997.14,5332.19631,123099264.1,190925
1.65941E+12,2022-08-02 02:00:00+00:00,BTCUSDT,22997.14,23080.37,22824.77,22912.95,6362.84295,145959800.7,210472
1.65941E+12,2022-08-02 03:00:00+00:00,BTCUSDT,22912.95,22922.29,22780,22853.11,5949.36117,135950757.8,211925
1.65941E+12,2022-08-02 04:00:00+00:00,BTCUSDT,22851.34,22900.93,22750,22862.28,5073.96401,115849136,184834
1.65942E+12,2022-08-02 05:00:00+00:00,BTCUSDT,22860.83,22909,22834.56,22852.71,3872.99055,88594638.84,151448
1.65942E+12,2022-08-02 06:00:00+00:00,BTCUSDT,22852.71,22937.5,22850.5,22874.63,3754.29164,85959568.55,156064
1.65942E+12,2022-08-02 07:00:00+00:00,BTCUSDT,22873.35,22920,22715.61,22887.8,6855.66267,156442361.6,220013
1.65943E+12,2022-08-02 08:00:00+00:00,BTCUSDT,22889.62,22910.34,22783,22809.74,4915.01711,112252137.6,179044
1.65943E+12,2022-08-02 09:00:00+00:00,BTCUSDT,22809.74,22845,22654.37,22711.08,6028.10289,137026047.9,207097
1.65943E+12,2022-08-02 10:00:00+00:00,BTCUSDT,22711.68,22868,22673.84,22858.17,5513.08462,125622234.7,206805
1.65944E+12,2022-08-02 11:00:00+00:00,BTCUSDT,22858.17,22973.08,22836,22882.61,6118.62975,140168379.2,211066
1.65944E+12,2022-08-02 12:00:00+00:00,BTCUSDT,22882.61,22910.35,22666.05,22735.46,6508.09848,148374457.6,219172
1.65945E+12,2022-08-02 13:00:00+00:00,BTCUSDT,22737.06,22887.43,22700,22799.96,9008.03806,205384732.1,293013
1.65945E+12,2022-08-02 14:00:00+00:00,BTCUSDT,22799.96,23151.24,22670,23025.61,16571.4317,379485427.1,417359
1.65945E+12,2022-08-02 15:00:00+00:00,BTCUSDT,23025.61,23109.1,22806.52,22979.5,9314.7855,213671960,291318
