Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1.65E+12,2022-05-21 10:00:00+00:00,ETHUSDT,1973.41,1978.79,1965.77,1970.84,8310.4719,16390742.81,14617
1.65E+12,2022-05-21 11:00:00+00:00,ETHUSDT,1970.85,1972.8,1956.58,1970.46,8887.3141,17462466.66,15143
1.65E+12,2022-05-21 12:00:00+00:00,ETHUSDT,1970.47,1975.76,1961.8,1970.29,8088.048,15928533.37,13371
1.65E+12,2022-05-21 13:00:00+00:00,ETHUSDT,1970.3,1977,1964.77,1969.37,6990.3691,13780225.23,13653
1.65E+12,2022-05-21 14:00:00+00:00,ETHUSDT,1969.37,1983.25,1959.18,1978,13851.9768,27305815.38,20840
1.65E+12,2022-05-21 15:00:00+00:00,ETHUSDT,1977.99,1985.46,1964.41,1980.38,19072.5124,37704459.67,25970
1.65E+12,2022-05-21 16:00:00+00:00,ETHUSDT,1980.39,1990.86,1976.89,1981.2,15200.7079,30138929.21,24631
1.65E+12,2022-05-21 17:00:00+00:00,ETHUSDT,1981.2,1986.1,1973,1976.19,11264.1629,22283555.02,17385
1.65E+12,2022-05-21 18:00:00+00:00,ETHUSDT,1976.19,1985,1976.18,1984.47,8430.7756,16703224.12,14920
1.65E+12,2022-05-21 19:00:00+00:00,ETHUSDT,1984.46,1989.19,1977.23,1981.4,6733.1429,13352566.44,14498
1.65E+12,2022-05-21 20:00:00+00:00,ETHUSDT,1981.4,1985,1972.81,1976.52,7655.8906,15151515.46,13073
1.65E+12,2022-05-21 21:00:00+00:00,ETHUSDT,1976.52,1978.71,1967.35,1968.26,5505.7579,10866963.81,11787
1.65E+12,2022-05-21 22:00:00+00:00,ETHUSDT,1968.25,1974.94,1965.82,1974.79,5305.9353,10456824.92,12699
1.65E+12,2022-05-21 23:00:00+00:00,ETHUSDT,1974.79,1981.44,1972.83,1975.07,6220.3644,12293843.22,12873
1.65E+12,2022-05-22 00:00:00+00:00,ETHUSDT,1975.06,1980.5,1971.94,1978,7426.777,14679843.18,13276
1.65E+12,2022-05-22 01:00:00+00:00,ETHUSDT,1978.01,1983.98,1978,1980.47,6197.6514,12279734.37,12019
1.65E+12,2022-05-22 02:00:00+00:00,ETHUSDT,1980.47,1980.86,1971.82,1975.54,7520.1896,14855677.33,13347
1.65E+12,2022-05-22 03:00:00+00:00,ETHUSDT,1975.54,1981.2,1972.19,1974.14,8405.1105,16617203.44,13610
1.65E+12,2022-05-22 04:00:00+00:00,ETHUSDT,1974.14,1975.29,1966.56,1966.56,7441.3781,14663058.83,14197
1.65E+12,2022-05-22 05:00:00+00:00,ETHUSDT,1966.57,1975.33,1966.33,1972.54,6826.2017,13459780.63,12144
1.65E+12,2022-05-22 06:00:00+00:00,ETHUSDT,1972.53,1976.04,1971.33,1974.87,5768.9247,11388656.98,11190
1.65E+12,2022-05-22 07:00:00+00:00,ETHUSDT,1974.87,1977.55,1970.49,1975.86,7122.3008,14059126,12293
1.65E+12,2022-05-22 08:00:00+00:00,ETHUSDT,1975.86,1985.81,1973.45,1984.12,10952.3325,21684268.69,17334
1.65E+12,2022-05-22 09:00:00+00:00,ETHUSDT,1984.11,2033.92,1984.11,2027.56,49416.0763,99275165.42,56734
1.65E+12,2022-05-22 10:00:00+00:00,ETHUSDT,2027.55,2037.8,2025.39,2028.28,22902.3275,46516989.76,38216
1.65E+12,2022-05-22 11:00:00+00:00,ETHUSDT,2028.27,2035.4,2011.78,2017.36,28508.715,57629279.28,47378
1.65E+12,2022-05-22 12:00:00+00:00,ETHUSDT,2017.36,2032.71,2017.31,2027.74,16990.3843,34439574.8,26857
1.65E+12,2022-05-22 13:00:00+00:00,ETHUSDT,2027.73,2028,2017.58,2022.28,10512.9575,21265115.97,17921
1.65E+12,2022-05-22 14:00:00+00:00,ETHUSDT,2022.28,2027.67,2015.35,2017.68,15619.0513,31569585,22907
1.65E+12,2022-05-22 15:00:00+00:00,ETHUSDT,2017.69,2019.14,1991,2004.58,27360.7383,54764434.99,35313
1.65E+12,2022-05-22 16:00:00+00:00,ETHUSDT,2004.58,2011.9,1992.57,2009.06,14953.2543,29948888.82,26518
1.65E+12,2022-05-22 17:00:00+00:00,ETHUSDT,2009.05,2022.8,2005.49,2007.03,19618.8979,39508226.29,25944
1.65E+12,2022-05-22 18:00:00+00:00,ETHUSDT,2007.03,2016.46,2002.31,2013.47,8490.1601,17062756.26,14578
1.65E+12,2022-05-22 19:00:00+00:00,ETHUSDT,2013.47,2017.51,2005.57,2007.41,6252.9215,12579077.82,12078
1.65E+12,2022-05-22 20:00:00+00:00,ETHUSDT,2007.41,2018.36,2006.51,2008.22,8404.199,16915217.76,13942
1.65E+12,2022-05-22 21:00:00+00:00,ETHUSDT,2008.22,2019.9,2006.26,2016.66,6366.3936,12819370.57,13047
1.65E+12,2022-05-22 22:00:00+00:00,ETHUSDT,2016.66,2049.38,2016.66,2035.42,36102.1296,73529325.34,45212
1.65E+12,2022-05-22 23:00:00+00:00,ETHUSDT,2035.43,2056.41,2035.42,2043.19,16576.1202,33934828.09,24202
1.65E+12,2022-05-23 00:00:00+00:00,ETHUSDT,2043.19,2057.87,2037.08,2042.31,19112.5076,39072074.2,27527
1.65E+12,2022-05-23 01:00:00+00:00,ETHUSDT,2042.32,2042.32,2030.09,2034.52,12499.5809,25426778.53,19229
1.65E+12,2022-05-23 02:00:00+00:00,ETHUSDT,2034.52,2034.53,2019.5,2028.2,17472.4079,35411176.98,22990
1.65E+12,2022-05-23 03:00:00+00:00,ETHUSDT,2028.2,2034.66,2026.34,2030.84,9770.1589,19838184.44,14891
1.65E+12,2022-05-23 04:00:00+00:00,ETHUSDT,2030.85,2037.9,2025.62,2027.83,12785.934,25979075.84,18730
1.65E+12,2022-05-23 05:00:00+00:00,ETHUSDT,2027.84,2044.17,2026.16,2043.24,14149.7644,28791589.07,20197
1.65E+12,2022-05-23 06:00:00+00:00,ETHUSDT,2043.24,2060.84,2039.01,2057.23,26618.6707,54610287.38,37129
1.65E+12,2022-05-23 07:00:00+00:00,ETHUSDT,2057.22,2081.74,2049.79,2066.77,37358.3948,77229130.25,41872
1.65E+12,2022-05-23 08:00:00+00:00,ETHUSDT,2066.76,2074.61,2051.67,2055.02,24941.1945,51451054.32,30925
1.65E+12,2022-05-23 09:00:00+00:00,ETHUSDT,2055.02,2071.79,2052.55,2067.28,14599.2261,30110375.01,22957
1.65E+12,2022-05-23 10:00:00+00:00,ETHUSDT,2067.27,2077,2064.96,2073.94,18271.4847,37839422.23,25598
1.65E+12,2022-05-23 11:00:00+00:00,ETHUSDT,2073.94,2085,2065.53,2068.96,21168.1479,43957096.67,30321
1.65E+12,2022-05-23 12:00:00+00:00,ETHUSDT,2068.96,2088.5,2063.56,2065.86,22444.0645,46540185.41,32300
1.65E+12,2022-05-23 13:00:00+00:00,ETHUSDT,2065.86,2078.08,2044.54,2057.06,44951.9748,92813015.68,59173
1.65E+12,2022-05-23 14:00:00+00:00,ETHUSDT,2057.07,2066.52,2035.71,2058.35,55994.0636,114898998.1,60585
1.65E+12,2022-05-23 15:00:00+00:00,ETHUSDT,2058.34,2075.75,2056.01,2065,30707.2617,63545229.04,35227
1.65E+12,2022-05-23 16:00:00+00:00,ETHUSDT,2065.01,2078.83,2052.29,2058.33,29319.502,60663549.45,32183
1.65E+12,2022-05-23 17:00:00+00:00,ETHUSDT,2058.33,2059.89,2045.03,2050.43,20596.4897,42240929.68,26734
1.65E+12,2022-05-23 18:00:00+00:00,ETHUSDT,2050.43,2059.03,2028.14,2031.93,27643.3109,56511882.47,30038
1.65E+12,2022-05-23 19:00:00+00:00,ETHUSDT,2031.92,2032.35,1978.59,1981,68433.201,137090070.6,76198
1.65E+12,2022-05-23 20:00:00+00:00,ETHUSDT,1980.99,2003.51,1977.17,1999.65,30972.6911,61724200.61,41647
1.65E+12,2022-05-23 21:00:00+00:00,ETHUSDT,1999.65,2004.86,1992.92,1994.21,12462.5439,24918321.54,20194
1.65E+12,2022-05-23 22:00:00+00:00,ETHUSDT,1994.2,1994.21,1958.64,1978.1,36378.9666,71872136.41,49217
1.65E+12,2022-05-23 23:00:00+00:00,ETHUSDT,1978.11,1978.11,1957.12,1973.32,27433.4802,54065020.11,33392
1.65E+12,2022-05-24 00:00:00+00:00,ETHUSDT,1973.33,1987.81,1969.05,1980.82,19021.1796,37682021.6,26858
1.65E+12,2022-05-24 01:00:00+00:00,ETHUSDT,1980.82,1988.4,1974.94,1986.39,12045.6561,23869426.45,17015
1.65E+12,2022-05-24 02:00:00+00:00,ETHUSDT,1986.39,1990.35,1981.95,1985.03,9343.8454,18550533.7,15169
1.65E+12,2022-05-24 03:00:00+00:00,ETHUSDT,1985.02,1990.75,1983,1987.9,7022.9009,13959200.84,12076
1.65E+12,2022-05-24 04:00:00+00:00,ETHUSDT,1987.9,1993.83,1983.04,1987.63,11195.7997,22260731.38,13882
1.65E+12,2022-05-24 05:00:00+00:00,ETHUSDT,1987.62,1989.5,1980.19,1982.42,8908.9889,17687098.11,12734
1.65E+12,2022-05-24 06:00:00+00:00,ETHUSDT,1982.42,1987.58,1974.26,1980.8,10433.4837,20677681.9,15133
1.65E+12,2022-05-24 07:00:00+00:00,ETHUSDT,1980.8,1987.18,1975,1985.22,10622.3495,21061496.48,16256
1.65E+12,2022-05-24 08:00:00+00:00,ETHUSDT,1985.22,1985.59,1961.22,1963.17,16373.8273,32311456.99,21526
1.65E+12,2022-05-24 09:00:00+00:00,ETHUSDT,1963.18,1975.45,1952.35,1972.9,25134.8204,49414858.63,28701
1.65E+12,2022-05-24 10:00:00+00:00,ETHUSDT,1972.89,1985.19,1968.29,1976.55,19281.2561,38061435.23,20623
1.65E+12,2022-05-24 11:00:00+00:00,ETHUSDT,1976.57,1984.5,1961.7,1966.36,19978.1568,39423912.72,23021
1.65E+12,2022-05-24 12:00:00+00:00,ETHUSDT,1966.37,1970.39,1954.96,1966.7,19869.289,39013029.82,23943
1.65E+12,2022-05-24 13:00:00+00:00,ETHUSDT,1966.69,1968.55,1927.04,1931.99,45555.0071,88867729.46,49408
1.65E+12,2022-05-24 14:00:00+00:00,ETHUSDT,1931.99,1942.08,1913.02,1936.86,63554.1925,122452463.3,62310
1.65E+12,2022-05-24 15:00:00+00:00,ETHUSDT,1936.86,1975.55,1930.16,1962.72,49353.1251,96256592.46,44677
1.65E+12,2022-05-24 16:00:00+00:00,ETHUSDT,1962.71,1976.99,1950.71,1958.79,33730.9382,66267227.5,33990
1.65E+12,2022-05-24 17:00:00+00:00,ETHUSDT,1958.78,1962.18,1934.9,1958.57,31527.8084,61350691.05,28635
1.65E+12,2022-05-24 18:00:00+00:00,ETHUSDT,1958.56,1973.18,1940.34,1944.57,26929.9282,52739014.38,29650
1.65E+12,2022-05-24 19:00:00+00:00,ETHUSDT,1944.57,1970,1943.39,1962.85,24402.3472,47773956.61,28566
1.65E+12,2022-05-24 20:00:00+00:00,ETHUSDT,1962.85,1973.48,1951.53,1970.31,12516.8105,24564524.89,17627
1.65E+12,2022-05-24 21:00:00+00:00,ETHUSDT,1970.31,1986.55,1969.13,1983.57,10690.9466,21122242.2,17366
1.65E+12,2022-05-24 22:00:00+00:00,ETHUSDT,1983.56,1987.87,1979,1982.88,23027.4361,45691219.34,18954
1.65E+12,2022-05-24 23:00:00+00:00,ETHUSDT,1982.88,1990,1976.08,1979.41,23576.8787,46805654.85,19962
1.65E+12,2022-05-25 00:00:00+00:00,ETHUSDT,1979.4,1986.77,1972.76,1974.95,14178.2739,28043480.13,16240
1.65E+12,2022-05-25 01:00:00+00:00,ETHUSDT,1974.96,1987.5,1970.23,1986.33,11446.261,22629536.36,13450
1.65E+12,2022-05-25 02:00:00+00:00,ETHUSDT,1986.32,2020,1979.99,2015.44,39424.8081,78970120.78,39030
1.65E+12,2022-05-25 03:00:00+00:00,ETHUSDT,2015.45,2022.34,2008.82,2014.2,18274.013,36820113.18,24109
1.65E+12,2022-05-25 04:00:00+00:00,ETHUSDT,2014.2,2015.3,2002.94,2006.15,12966.0498,26031568.17,18820
1.65E+12,2022-05-25 05:00:00+00:00,ETHUSDT,2006.16,2011.64,1985.42,1987.56,16484.6904,32934271.8,24122
1.65E+12,2022-05-25 06:00:00+00:00,ETHUSDT,1987.56,1989.98,1973.33,1984.83,17002.6179,33698646.03,21527
1.65E+12,2022-05-25 07:00:00+00:00,ETHUSDT,1984.82,1987.33,1974.42,1977.04,10398.7792,20592002.24,14355
1.65E+12,2022-05-25 08:00:00+00:00,ETHUSDT,1977.04,1981.98,1961.47,1976.69,19983.1045,39432132.85,25310
1.65E+12,2022-05-25 09:00:00+00:00,ETHUSDT,1976.68,1980.74,1963.95,1975.3,18978.8032,37402658.77,22653
1.65E+12,2022-05-25 10:00:00+00:00,ETHUSDT,1975.3,1978.42,1962.4,1963.44,13264.4461,26118672.16,17088
1.65E+12,2022-05-25 11:00:00+00:00,ETHUSDT,1963.44,1966.64,1942.3,1944.07,24834.2402,48448579.87,31345
1.65E+12,2022-05-25 12:00:00+00:00,ETHUSDT,1944.08,1960.02,1934.61,1957.67,31333.9147,61076533.34,32946
1.65E+12,2022-05-25 13:00:00+00:00,ETHUSDT,1957.68,1984.99,1950.26,1973.15,46173.0481,90900514.35,44984
1.65E+12,2022-05-25 14:00:00+00:00,ETHUSDT,1973.15,1985.75,1962.72,1970.55,35542.7265,70195702.96,36476
1.65E+12,2022-05-25 15:00:00+00:00,ETHUSDT,1970.55,1974.87,1955.37,1964.53,22651.5541,44517901.88,24800
1.65E+12,2022-05-25 16:00:00+00:00,ETHUSDT,1964.54,1966.65,1944.09,1954.29,24648.1623,48167017.06,28179
1.65E+12,2022-05-25 17:00:00+00:00,ETHUSDT,1954.3,1966.24,1952.77,1962.56,15832.9816,31022691.35,18269
1.65E+12,2022-05-25 18:00:00+00:00,ETHUSDT,1962.56,1982.84,1946.76,1975.61,52849.4022,104124924.1,53884
1.65E+12,2022-05-25 19:00:00+00:00,ETHUSDT,1975.62,1980.08,1949.06,1951.59,22542.3508,44283183.77,24676
1.65E+12,2022-05-25 20:00:00+00:00,ETHUSDT,1951.59,1963.51,1949,1960.88,13614.3013,26616946.09,16838
1.65E+12,2022-05-25 21:00:00+00:00,ETHUSDT,1960.88,1969.97,1953.13,1967.89,10179.6684,19955836.54,16175
1.65E+12,2022-05-25 22:00:00+00:00,ETHUSDT,1967.89,1972.02,1960.46,1965.16,12488.6026,24536913.18,15606
1.65E+12,2022-05-25 23:00:00+00:00,ETHUSDT,1965.16,1965.58,1940.74,1942.63,19693.5092,38402851.49,19342
1.65E+12,2022-05-26 00:00:00+00:00,ETHUSDT,1942.64,1966.01,1940.74,1959.36,20021.7766,39163899.46,21164
1.65E+12,2022-05-26 01:00:00+00:00,ETHUSDT,1959.36,1960.28,1943.6,1944.39,11894.7376,23219424.88,13742
1.65E+12,2022-05-26 02:00:00+00:00,ETHUSDT,1944.39,1957.3,1944.38,1952.11,8616.6033,16816678.75,11514
1.65E+12,2022-05-26 03:00:00+00:00,ETHUSDT,1952.11,1953.33,1933.66,1948.46,19022.7247,36949856.71,20925
1.65E+12,2022-05-26 04:00:00+00:00,ETHUSDT,1948.47,1950.85,1936.17,1938.32,11205.5809,21781231.53,14846
1.65E+12,2022-05-26 05:00:00+00:00,ETHUSDT,1938.32,1946,1921.71,1925.18,31500.9112,60825923.67,32056
1.65E+12,2022-05-26 06:00:00+00:00,ETHUSDT,1925.17,1929,1910,1923.1,41570.7308,79762738.28,40049
1.65E+12,2022-05-26 07:00:00+00:00,ETHUSDT,1923.1,1928.5,1911.32,1926.36,23162.2992,44495050.05,25959
1.65E+12,2022-05-26 08:00:00+00:00,ETHUSDT,1926.35,1927.42,1811.1,1834.17,129229.2283,239351016.2,126409
1.65E+12,2022-05-26 09:00:00+00:00,ETHUSDT,1834.16,1850.17,1821.73,1838.85,52866.2185,97006724.97,47689
1.65E+12,2022-05-26 10:00:00+00:00,ETHUSDT,1838.85,1844.58,1831.23,1831.61,21825.9888,40122656.59,24630
1.65E+12,2022-05-26 11:00:00+00:00,ETHUSDT,1831.62,1834.31,1800,1816.57,75201.4799,136480317.9,64383
1.65E+12,2022-05-26 12:00:00+00:00,ETHUSDT,1816.56,1831.51,1796.03,1811.67,63823.45277,115744059.6,57375
1.65E+12,2022-05-26 13:00:00+00:00,ETHUSDT,1811.67,1821.03,1735,1810.43,178385.884,317656890.6,161306
1.65E+12,2022-05-26 14:00:00+00:00,ETHUSDT,1810.44,1859.39,1810.01,1853.96,104924.1175,193089787.3,89940
1.65E+12,2022-05-26 15:00:00+00:00,ETHUSDT,1853.96,1876.4,1847.83,1862.02,53159.3018,98883976.02,49670
1.65E+12,2022-05-26 16:00:00+00:00,ETHUSDT,1862.03,1907.58,1860.44,1883.33,80334.9728,151575311.9,66759
1.65E+12,2022-05-26 17:00:00+00:00,ETHUSDT,1883.33,1887.77,1868,1876.55,26078.2593,48917619.79,30928
1.65E+12,2022-05-26 18:00:00+00:00,ETHUSDT,1876.55,1877.36,1857.25,1862,26449.4777,49338198.3,30014
1.65E+12,2022-05-26 19:00:00+00:00,ETHUSDT,1862.01,1863.43,1826.13,1826.56,47207.5548,86945201.33,47460
1.65E+12,2022-05-26 20:00:00+00:00,ETHUSDT,1826.55,1836.26,1812.21,1827.46,35218.5827,64233600.78,40200
1.65E+12,2022-05-26 21:00:00+00:00,ETHUSDT,1827.46,1850.01,1826.52,1833.74,30635.0998,56326694.52,33080
1.65E+12,2022-05-26 22:00:00+00:00,ETHUSDT,1833.74,1845.25,1818.74,1820.62,23493.2036,43052215.93,27157
1.65E+12,2022-05-26 23:00:00+00:00,ETHUSDT,1820.61,1829.28,1789.38,1792.23,52912.3886,95846398.36,46773
1.65E+12,2022-05-27 00:00:00+00:00,ETHUSDT,1792.24,1808.6,1769.74,1773.89,62573.6067,111933844.7,55314
1.65E+12,2022-05-27 01:00:00+00:00,ETHUSDT,1773.89,1780.25,1736.6,1743.21,100247.4749,175992887.5,77227
1.65E+12,2022-05-27 02:00:00+00:00,ETHUSDT,1743.21,1767.91,1728.99,1753.34,86541.27858,151297100.3,70987
1.65E+12,2022-05-27 03:00:00+00:00,ETHUSDT,1753.34,1779.91,1751.57,1768,44349.6246,78346882.42,39697
1.65E+12,2022-05-27 04:00:00+00:00,ETHUSDT,1768.01,1777.51,1741.63,1745.29,41933.3345,73789788.31,37111
1.65E+12,2022-05-27 05:00:00+00:00,ETHUSDT,1745.3,1759.24,1712.67,1736.36,72047.88143,125197915.5,64595
1.65E+12,2022-05-27 06:00:00+00:00,ETHUSDT,1736.36,1777.48,1722.73,1770.71,70239.3614,122913985.4,66234
1.65E+12,2022-05-27 07:00:00+00:00,ETHUSDT,1770.72,1799.13,1764.05,1764.6,61017.5726,108500794.8,60394
1.65E+12,2022-05-27 08:00:00+00:00,ETHUSDT,1764.6,1789.47,1750.19,1766.32,52031.4205,92298801.26,59072
1.65E+12,2022-05-27 09:00:00+00:00,ETHUSDT,1766.32,1786.74,1762.3,1785.01,35958.593,63788061.42,36832
1.65E+12,2022-05-27 10:00:00+00:00,ETHUSDT,1785.01,1787.9,1757.37,1759.57,38546.1009,68413808.97,37510
1.65E+12,2022-05-27 11:00:00+00:00,ETHUSDT,1759.56,1788.75,1756.08,1771.25,50389.0504,89324063.43,41226
1.65E+12,2022-05-27 12:00:00+00:00,ETHUSDT,1771.26,1822.26,1763.28,1812.23,81432.6161,146632657.1,75553
1.65E+12,2022-05-27 13:00:00+00:00,ETHUSDT,1812.24,1821,1795,1815.32,51709.526,93466535.09,53289
1.65E+12,2022-05-27 14:00:00+00:00,ETHUSDT,1815.32,1817.59,1763,1768.47,54554.6355,97520342.1,52179
1.65E+12,2022-05-27 15:00:00+00:00,ETHUSDT,1768.47,1779.55,1755.75,1764.33,50439.5693,89197997.4,50462
1.65E+12,2022-05-27 16:00:00+00:00,ETHUSDT,1764.34,1774.56,1738.63,1746.46,46558.2957,81729691.74,55078
1.65E+12,2022-05-27 17:00:00+00:00,ETHUSDT,1746.46,1758.51,1725.32,1732.38,60566.8313,105293774.9,61575
1.65E+12,2022-05-27 18:00:00+00:00,ETHUSDT,1732.37,1736.85,1715,1728.47,54770.4232,94573622.01,55998
1.65E+12,2022-05-27 19:00:00+00:00,ETHUSDT,1728.47,1769.98,1721.16,1754.32,51766.0172,90117903.34,47631
1.65E+12,2022-05-27 20:00:00+00:00,ETHUSDT,1754.33,1772.5,1743.9,1745.16,40803.0807,71751875.01,44212
1.65E+12,2022-05-27 21:00:00+00:00,ETHUSDT,1745.16,1752.32,1731.35,1734.23,17374.324,30331982.5,21886
1.65E+12,2022-05-27 22:00:00+00:00,ETHUSDT,1734.24,1755,1726.79,1742.14,18819.2022,32812130.89,21787
1.65E+12,2022-05-27 23:00:00+00:00,ETHUSDT,1742.13,1744.99,1703,1727.27,52023.46466,89640377.98,40605
1.65E+12,2022-05-28 00:00:00+00:00,ETHUSDT,1727.26,1749.33,1722.26,1748.38,34782.2961,60457202.94,34987
1.65E+12,2022-05-28 01:00:00+00:00,ETHUSDT,1748.37,1752.39,1726.59,1730.26,34334.5935,59804107.77,30826
1.65E+12,2022-05-28 02:00:00+00:00,ETHUSDT,1730.26,1741.97,1722.94,1729.38,21472.2151,37200027.37,25568
1.65E+12,2022-05-28 03:00:00+00:00,ETHUSDT,1729.39,1768.01,1722.31,1765.08,47743.8521,83444996,41904
1.65E+12,2022-05-28 04:00:00+00:00,ETHUSDT,1765.08,1768.2,1754.68,1762.12,20405.7613,35948420.57,21302
1.65E+12,2022-05-28 05:00:00+00:00,ETHUSDT,1762.13,1783.12,1754.93,1771.35,32152.6969,56915685.51,32734
1.65E+12,2022-05-28 06:00:00+00:00,ETHUSDT,1771.35,1774.34,1764.87,1765.85,16591.0177,29352648.05,18533
1.65E+12,2022-05-28 07:00:00+00:00,ETHUSDT,1765.85,1768.69,1758.55,1765.46,15384.7172,27131864.38,18879
1.65E+12,2022-05-28 08:00:00+00:00,ETHUSDT,1765.46,1770.77,1748.94,1760.4,19457.8632,34263295.82,21070
1.65E+12,2022-05-28 09:00:00+00:00,ETHUSDT,1760.4,1766.03,1751.71,1757,12651.8234,22245941.72,14839
1.65E+12,2022-05-28 10:00:00+00:00,ETHUSDT,1757.01,1764,1751.41,1761.54,12183.1908,21414135.88,16156
1.65E+12,2022-05-28 11:00:00+00:00,ETHUSDT,1761.54,1788,1759.06,1772.97,27365.3639,48620864.78,30941
1.65E+12,2022-05-28 12:00:00+00:00,ETHUSDT,1772.97,1793.69,1769.51,1787.03,21343.2836,38054717.05,25750
1.65E+12,2022-05-28 13:00:00+00:00,ETHUSDT,1787.25,1801.67,1782.6,1788.61,40442.913,72513207.11,41387
1.65E+12,2022-05-28 14:00:00+00:00,ETHUSDT,1788.61,1792.12,1777.16,1780.83,16991.5278,30295367.4,27531
1.65E+12,2022-05-28 15:00:00+00:00,ETHUSDT,1780.82,1808.98,1778.39,1795.11,29888.9252,53684608.99,41353
1.65E+12,2022-05-28 16:00:00+00:00,ETHUSDT,1795.12,1798.93,1771.73,1773.52,31982.2997,57162817.47,33814
1.65E+12,2022-05-28 17:00:00+00:00,ETHUSDT,1773.51,1791.99,1760,1776.65,50520.3404,89666302.2,60851
1.65E+12,2022-05-28 18:00:00+00:00,ETHUSDT,1776.65,1790.65,1776.58,1788.76,12785.1559,22808787.37,21582
1.65E+12,2022-05-28 19:00:00+00:00,ETHUSDT,1788.77,1800,1781.3,1793.56,15733.4194,28156304.57,20031
1.65E+12,2022-05-28 20:00:00+00:00,ETHUSDT,1793.57,1794.28,1785.25,1793.62,9479.7248,16968724.96,16715
1.65E+12,2022-05-28 21:00:00+00:00,ETHUSDT,1793.62,1798.77,1783.68,1784.45,8728.7382,15624602.33,15052
1.65E+12,2022-05-28 22:00:00+00:00,ETHUSDT,1784.45,1788.61,1778.68,1784.34,7341.7843,13089922.61,11956
1.65E+12,2022-05-28 23:00:00+00:00,ETHUSDT,1784.34,1805.44,1783.78,1792.22,18507.6783,33250371.69,21662
1.65E+12,2022-05-29 00:00:00+00:00,ETHUSDT,1792.21,1795.89,1786.78,1789.66,16687.711,29897604.41,17785
1.65E+12,2022-05-29 01:00:00+00:00,ETHUSDT,1789.67,1789.8,1772.82,1776.23,23647.5981,42103062.22,25599
1.65E+12,2022-05-29 02:00:00+00:00,ETHUSDT,1776.22,1776.74,1759.96,1768.57,36374.2147,64241691.17,26047
1.65E+12,2022-05-29 03:00:00+00:00,ETHUSDT,1768.56,1778.52,1765.01,1776.46,12530.0634,22202010.42,14698
1.65E+12,2022-05-29 04:00:00+00:00,ETHUSDT,1776.46,1779.28,1769.38,1775.26,10996.7765,19516636.37,12231
1.65E+12,2022-05-29 05:00:00+00:00,ETHUSDT,1775.26,1785.21,1773.3,1784.78,14810.3159,26372797.79,13010
1.65E+12,2022-05-29 06:00:00+00:00,ETHUSDT,1784.78,1789.82,1778.35,1783.07,11797.9377,21025205.6,11903
1.65E+12,2022-05-29 07:00:00+00:00,ETHUSDT,1783.07,1786.94,1778.88,1783.8,8040.8946,14335470.99,10355
1.65E+12,2022-05-29 08:00:00+00:00,ETHUSDT,1783.8,1796.62,1780.25,1785.71,17840.1945,31914374.27,18173
1.65E+12,2022-05-29 09:00:00+00:00,ETHUSDT,1785.7,1787.83,1774.42,1779.72,15261.2613,27160382.22,17269
1.65E+12,2022-05-29 10:00:00+00:00,ETHUSDT,1779.73,1800,1779.05,1795.95,24283.6924,43539898.89,23439
1.65E+12,2022-05-29 11:00:00+00:00,ETHUSDT,1795.94,1805,1792.41,1802,15778.0097,28371142.97,17458
1.65E+12,2022-05-29 12:00:00+00:00,ETHUSDT,1801.99,1820.38,1799.01,1814.18,35864.6741,65034383.28,35217
1.65E+12,2022-05-29 13:00:00+00:00,ETHUSDT,1814.18,1827.4,1808.58,1809.61,22099.3606,40132054.71,25416
1.65E+12,2022-05-29 14:00:00+00:00,ETHUSDT,1809.61,1813,1803.76,1805.27,15672.7574,28344867.15,17498
1.65E+12,2022-05-29 15:00:00+00:00,ETHUSDT,1805.26,1805.27,1792.8,1797.23,21341.5391,38362874.64,23605
1.65E+12,2022-05-29 16:00:00+00:00,ETHUSDT,1797.22,1810.64,1797.22,1804.01,12916.8348,23319522.22,16188
1.65E+12,2022-05-29 17:00:00+00:00,ETHUSDT,1804.02,1810.2,1795.5,1798.84,11830.4023,21333359.14,14704
1.65E+12,2022-05-29 18:00:00+00:00,ETHUSDT,1798.84,1804.33,1793.06,1795.07,9612.8269,17294685.44,13067
1.65E+12,2022-05-29 19:00:00+00:00,ETHUSDT,1795.06,1797.74,1785.29,1788.53,16387.4807,29313518.98,16423
1.65E+12,2022-05-29 20:00:00+00:00,ETHUSDT,1788.53,1799.02,1787.09,1797.33,10519.127,18871494.87,12888
1.65E+12,2022-05-29 21:00:00+00:00,ETHUSDT,1797.33,1806.61,1794.14,1803.52,7278.639,13099126.33,13468
1.65E+12,2022-05-29 22:00:00+00:00,ETHUSDT,1803.53,1826.24,1795.07,1810.66,46072.0069,83446957.43,36533
1.65E+12,2022-05-29 23:00:00+00:00,ETHUSDT,1810.67,1817.36,1808.59,1813.64,14786.2924,26813555.55,14029
1.65E+12,2022-05-30 00:00:00+00:00,ETHUSDT,1813.64,1814.4,1803.18,1805.63,12314.0788,22261297.2,14097
1.65E+12,2022-05-30 01:00:00+00:00,ETHUSDT,1805.63,1846.58,1805.19,1845.31,53553.6292,98061620.83,48003
1.65E+12,2022-05-30 02:00:00+00:00,ETHUSDT,1845.31,1883.74,1844.15,1875.29,68985.4683,128929767,60293
1.65E+12,2022-05-30 03:00:00+00:00,ETHUSDT,1875.29,1890,1871.49,1880.07,32586.5531,61238918.37,29721
